Brand,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
Tata,Tata Tiago 1.2,Chennai,2016,5400,Petrol,Manual,First,23.84,1199.0,84.0,5.0,3.98
Hyundai,Hyundai i20 1.4,Kolkata,2013,60000,Diesel,Manual,First,21.9,1396.0,90.0,5.0,2.95
Audi,Audi A4 2.0,Kochi,2014,55730,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,15.21
Maruti,Maruti Swift VDI,Hyderabad,2015,62000,Diesel,Manual,First,28.4,1248.0,74.0,5.0,6.3
Volkswagen,Volkswagen Ameo 1.2,Kochi,2017,14576,Petrol,Manual,First,17.0,1198.0,73.75,5.0,6.69
Honda,Honda BRV i-VTEC,Mumbai,2017,17000,Petrol,Automatic,First,16.0,1497.0,117.3,7.0,9.5
Hyundai,Hyundai i20 Asta,Mumbai,2009,28000,Petrol,Manual,First,17.0,1197.0,80.0,5.0,2.65
Hyundai,Hyundai Santa Fe,Ahmedabad,2012,58200,Diesel,Manual,First,14.66,2199.0,194.3,7.0,7.5
Maruti,Maruti Celerio ZXI,Kochi,2018,12278,Petrol,Automatic,First,23.1,998.0,67.04,5.0,5.63
Hyundai,Hyundai Creta 1.6,Coimbatore,2018,17665,Petrol,Manual,First,15.8,1591.0,121.3,5.0,11.78
Tata,Tata Indica V2,Hyderabad,2004,200000,Diesel,Manual,Second,17.88,1396.0,52.8,5.0,0.85
Volkswagen,Volkswagen Vento ,Mumbai,2011,55893,Petrol,Manual,First,15.04,1598.0,103.6,5.0,3.35
Maruti,Maruti Celerio VXI,Kochi,2015,60586,Petrol,Manual,First,23.1,998.0,67.04,5.0,4.11
Mercedes-Benz,Mercedes-Benz CLA 200,Ahmedabad,2015,13500,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,25.51
Maruti,Maruti Alto 800,Jaipur,2017,30000,Petrol,Manual,First,22.74,796.0,47.3,5.0,3.1
Ford,Ford Endeavour 3.2,Delhi,2018,12000,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,33.5
Tata,Tata Zest Revotron,Kolkata,2017,65000,Petrol,Manual,First,17.57,1193.0,88.7,5.0,4.8
Volkswagen,Volkswagen Vento 1.6,Kolkata,2014,38000,Petrol,Manual,First,16.09,1598.0,103.5,5.0,3.49
Maruti,Maruti Ertiga ZXI,Mumbai,2012,25000,Petrol,Manual,Second,17.5,1373.0,91.1,7.0,5.15
Mercedes-Benz,Mercedes-Benz M-Class ML,Mumbai,2011,100000,Diesel,Automatic,First,14.0,2987.0,224.0,5.0,14.41
Volkswagen,Volkswagen Polo 1.2,Mumbai,2014,13710,Petrol,Manual,First,16.2,1199.0,74.0,5.0,4.75
Toyota,Toyota Fortuner 4x2,Jaipur,2015,100000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,19.0
Maruti,Maruti Celerio VXI,Hyderabad,2017,17000,Petrol,Manual,First,23.1,998.0,67.04,5.0,4.9
BMW,BMW 3 Series,Chennai,2008,89000,Diesel,Automatic,Second,16.07,1995.0,181.0,4.0,6.3
Honda,Honda City ZX,Jaipur,2006,100173,Petrol,Manual,Second,16.9,1497.0,100.0,5.0,2.4
Mitsubishi,Mitsubishi Cedia Sports,Pune,2009,97000,Petrol,Manual,First,13.17,1999.0,114.0,5.0,3.0
Renault,Renault Pulse ,Delhi,2016,40190,Petrol,Manual,First,18.06,1198.0,74.93,5.0,4.25
Volkswagen,Volkswagen Polo 1.5,Hyderabad,2016,29647,Diesel,Manual,First,20.14,1498.0,88.0,5.0,6.3
Maruti,Maruti Baleno RS,Kochi,2018,43639,Petrol,Manual,First,21.1,998.0,100.0,5.0,8.15
Hyundai,Hyundai i10 Magna,Kochi,2012,37333,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.22
Hyundai,Hyundai i20 1.2,Kochi,2018,48407,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7.65
BMW,BMW Z4 2009-2013,Delhi,2011,25000,Petrol,Automatic,First,10.37,2979.0,306.0,2.0,30.0
Hyundai,Hyundai i10 Sportz,Pune,2010,72400,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,2.3
Mini,Mini Cooper S,Delhi,2012,18000,Petrol,Automatic,First,13.6,1598.0,181.0,4.0,22.0
Honda,Honda Brio V,Pune,2012,65167,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3.28
Maruti,Maruti Ciaz ZXi,Kochi,2016,25418,Petrol,Manual,First,20.73,1373.0,91.2,5.0,7.09
Maruti,Maruti Swift Dzire,Coimbatore,2013,38995,Diesel,Manual,First,19.3,1248.0,73.9,5.0,6.46
Volkswagen,Volkswagen Polo ,Chennai,2012,60000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,4.0
BMW,BMW X1 sDrive20d,Delhi,2011,72000,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,11.0
Audi,Audi Q7 3.0,Coimbatore,2016,31075,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,49.79
Ford,Ford Figo 1.5D,Kolkata,2015,4311,Diesel,Manual,First,25.83,1498.0,99.0,5.0,4.8
BMW,BMW 3 Series,Bangalore,2017,21000,Diesel,Automatic,First,21.76,1995.0,190.0,5.0,35.0
Mercedes-Benz,Mercedes-Benz M-Class ML,Bangalore,2011,54000,Diesel,Automatic,First,14.0,2987.0,224.0,5.0,21.99
Maruti,Maruti Wagon R,Mumbai,2007,50000,Petrol,Manual,Second,17.3,1061.0,64.0,5.0,1.1
Maruti,Maruti Baleno Zeta,Delhi,2018,13000,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.6
Maruti,Maruti Dzire VXI,Pune,2013,74000,Petrol,Manual,First,22.0,1197.0,81.8,5.0,4.5
Chevrolet,Chevrolet Aveo U-VA,Pune,2009,75000,Petrol,Manual,Second,14.7,1150.0,76.0,5.0,1.0
Volkswagen,Volkswagen Polo 1.5,Chennai,2017,25000,Diesel,Manual,First,20.14,1498.0,88.0,5.0,6.9
Audi,Audi Q5 30,Mumbai,2015,52000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,25.49
Audi,Audi A6 35,Chennai,2015,20000,Diesel,Automatic,First,18.53,1968.0,187.74,5.0,35.5
Hyundai,Hyundai Grand i10,Kochi,2018,32663,Diesel,Manual,First,24.0,1186.0,73.97,5.0,6.28
Mahindra,Mahindra Scorpio SLE,Delhi,2012,76777,Diesel,Manual,Second,12.05,2179.0,120.0,8.0,4.88
Tata,Tata Bolt Quadrajet,Hyderabad,2016,100303,Diesel,Manual,First,22.95,1248.0,74.0,5.0,3.7
Hyundai,Hyundai EON Era,Kochi,2015,43993,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.45
Mahindra,Mahindra Scorpio S8,Kochi,2016,72118,Diesel,Manual,First,15.4,2179.0,120.0,8.0,10.23
Honda,Honda Accord 2001-2003,Bangalore,2010,83000,Petrol,Automatic,Second,11.1,2354.0,142.0,5.0,6.5
Volkswagen,Volkswagen Polo 1.2,Mumbai,2016,7523,Petrol,Manual,First,16.2,1199.0,74.0,5.0,6.15
Maruti,Maruti Eeco 7,Mumbai,2014,34670,Petrol,Manual,First,15.1,1196.0,73.0,7.0,2.9
Hyundai,Hyundai Grand i10,Ahmedabad,2016,30000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5.5
Ford,Ford Endeavour 3.2,Chennai,2017,17000,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,31.0
Hyundai,Hyundai Grand i10,Delhi,2015,59261,Diesel,Manual,First,24.0,1186.0,73.97,5.0,4.25
Maruti,Maruti Swift VDI,Kochi,2016,65210,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5.48
Hyundai,Hyundai i20 1.2,Bangalore,2016,19000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7.25
Maruti,Maruti Swift Dzire,Hyderabad,2012,50000,Petrol,Manual,First,17.5,1298.0,85.8,5.0,3.0
BMW,BMW 3 Series,Hyderabad,2015,47000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,29.5
Honda,Honda City ZX,Mumbai,2007,75000,Petrol,Manual,Second,17.7,1497.0,78.0,5.0,1.49
Hyundai,Hyundai i10 Sportz,Pune,2013,54534,Petrol,Automatic,First,16.95,1197.0,78.9,5.0,3.65
Ford,Ford Ecosport Signature,Ahmedabad,2018,13000,Diesel,Manual,First,23.0,1498.0,98.96,5.0,10.9
Maruti,Maruti Celerio ZXI,Bangalore,2015,48808,Petrol,Manual,First,23.1,998.0,67.04,5.0,4.3
Maruti,Maruti Ertiga VDI,Pune,2012,63001,Diesel,Manual,Second,20.77,1248.0,88.76,7.0,6.11
Toyota,Toyota Innova 2.5,Hyderabad,2015,64771,Diesel,Manual,First,12.8,2494.0,102.0,8.0,15.5
Honda,Honda City i,Mumbai,2016,34634,Petrol,Manual,First,17.8,1497.0,117.3,5.0,6.9
Maruti,Maruti Swift Dzire,Bangalore,2012,69242,Petrol,Manual,First,19.1,1197.0,85.8,5.0,4.69
Maruti,Maruti Ritz LXi,Kochi,2011,33292,Petrol,Manual,First,18.5,1197.0,85.8,5.0,3.19
Hyundai,Hyundai i20 Sportz,Pune,2012,55000,Petrol,Automatic,Second,15.0,1396.0,98.6,5.0,3.75
Hyundai,Hyundai i20 Active,Pune,2019,1000,Petrol,Manual,First,17.19,1197.0,81.86,5.0,8.6
Honda,Honda City 1.5,Chennai,2011,80000,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,3.85
Porsche,Porsche Cayenne S,Coimbatore,2016,65003,Diesel,Automatic,First,13.6,4134.0,382.0,5.0,67.83
Honda,Honda Amaze VX,Coimbatore,2019,16573,Petrol,Manual,First,17.8,1198.0,86.7,5.0,9.31
Honda,Honda Civic 2006-2010,Pune,2008,152633,Petrol,Automatic,First,12.9,1799.0,130.0,5.0,3.0
Hyundai,Hyundai i20 Magna,Bangalore,2015,53000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,5.5
Hyundai,Hyundai Creta 1.6,Hyderabad,2017,50129,Diesel,Manual,First,19.67,1582.0,126.2,5.0,13.3
Audi,Audi Q3 2012-2015,Hyderabad,2013,63716,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,23.0
Maruti,Maruti Alto 800,Mumbai,2018,11000,Petrol,Manual,First,24.7,796.0,47.3,5.0,3.35
BMW,BMW X1 sDrive,Chennai,2012,115000,Diesel,Automatic,Third,15.06,1995.0,177.0,5.0,10.0
Hyundai,Hyundai i10 Magna,Delhi,2013,63265,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.95
Volkswagen,Volkswagen Ameo 1.5,Pune,2016,20000,Diesel,Manual,First,21.66,1498.0,108.62,5.0,6.75
Volkswagen,Volkswagen Polo ,Pune,2010,79000,Petrol,Manual,Third,16.47,1198.0,73.9,5.0,2.44
Maruti,Maruti Ciaz VXi,Mumbai,2015,41000,Petrol,Manual,First,20.73,1373.0,91.1,5.0,5.85
Volkswagen,Volkswagen Polo GT,Kochi,2015,26323,Petrol,Automatic,First,17.21,1197.0,103.5,5.0,7.4
Hyundai,Hyundai Xcent 1.1,Pune,2016,76000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,3.8
Honda,Honda Civic 2006-2010,Hyderabad,2008,69972,Petrol,Manual,First,13.5,1799.0,130.0,5.0,3.8
Honda,Honda City ZX,Kolkata,2008,69000,Petrol,Manual,First,17.7,1497.0,78.0,5.0,2.7
Mahindra,Mahindra Bolero ZLX,Jaipur,2016,65000,Diesel,Manual,First,15.96,2523.0,62.1,7.0,7.21
Honda,Honda City i,Hyderabad,2016,29512,Petrol,Manual,First,17.4,1497.0,117.3,5.0,7.9
Hyundai,Hyundai Xcent 1.2,Kolkata,2017,51000,Diesel,Manual,First,25.4,1186.0,73.97,5.0,4.2
Renault,Renault Duster 110PS,Mumbai,2014,58003,Diesel,Manual,First,19.01,1461.0,108.45,5.0,5.75
Maruti,Maruti A-Star AT,Hyderabad,2013,56500,Petrol,Automatic,First,16.98,998.0,66.1,5.0,3.45
Audi,Audi A4 2.0,Bangalore,2014,29063,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,25.75
Mahindra,Mahindra XUV500 W8,Coimbatore,2018,46811,Diesel,Manual,First,16.0,2179.0,140.0,7.0,16.59
Renault,Renault Pulse ,Coimbatore,2014,31897,Petrol,Manual,First,18.06,1198.0,74.96,5.0,4.69
BMW,BMW 3 Series,Mumbai,2009,52100,Diesel,Automatic,Second,13.2,1995.0,170.0,5.0,7.5
Toyota,Toyota Innova Crysta,Hyderabad,2016,73000,Diesel,Manual,First,13.68,2393.0,147.8,7.0,16.5
Honda,Honda City 1.5,Kolkata,2009,31423,Petrol,Manual,First,17.0,1497.0,118.0,5.0,1.99
Maruti,Maruti Swift VDI,Chennai,2014,75180,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5.25
Renault,Renault Duster 110PS,Mumbai,2013,75000,Diesel,Manual,Second,19.64,1461.0,108.45,5.0,5.4
Volkswagen,Volkswagen Polo 1.2,Mumbai,2014,15000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,3.9
Hyundai,Hyundai i20 Active,Mumbai,2015,12000,Petrol,Manual,First,17.19,1197.0,81.86,5.0,5.8
BMW,BMW 5 Series,Pune,2014,32000,Diesel,Automatic,First,18.12,1995.0,190.0,5.0,30.5
Maruti,Maruti Swift Dzire,Hyderabad,2017,44504,Diesel,Manual,First,23.4,1248.0,74.0,5.0,5.6
Maruti,Maruti Swift LDI,Jaipur,2015,39437,Diesel,Manual,First,28.4,1248.0,74.0,5.0,5.15
Hyundai,Hyundai Verna 1.6,Coimbatore,2017,36931,Diesel,Automatic,First,19.08,1582.0,126.2,5.0,9.48
Tata,Tata Nano XTA,Bangalore,2016,17800,Petrol,Automatic,Second,21.9,624.0,37.48,4.0,2.38
Maruti,Maruti Swift Dzire,Hyderabad,2009,71346,Petrol,Manual,First,17.5,1298.0,85.8,5.0,3.8
Hyundai,Hyundai i20 Asta,Delhi,2015,45000,Petrol,Manual,Second,18.6,1197.0,81.83,5.0,5.5
Hyundai,Hyundai i20 1.2,Hyderabad,2010,85155,Petrol,Manual,First,17.0,1197.0,80.0,5.0,3.55
Maruti,Maruti Ciaz ZXi,Mumbai,2015,48823,Petrol,Manual,First,20.73,1373.0,91.1,5.0,6.35
Land,Land Rover Range,Delhi,2015,37000,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,36.0
Tata,Tata Indigo LX,Hyderabad,2005,92000,Diesel,Manual,Second,16.1,1405.0,70.0,5.0,1.1
Tata,Tata Zest Revotron,Mumbai,2014,36000,Petrol,Manual,First,17.57,1193.0,88.7,5.0,3.7
Mahindra,Mahindra XUV500 W10,Delhi,2016,24569,Diesel,Manual,First,16.0,1997.0,140.0,7.0,13.5
Honda,Honda Accord 2.4,Mumbai,2008,95000,Petrol,Automatic,Third,11.7,2354.0,177.6,5.0,2.85
Tata,Tata Nano Twist,Coimbatore,2015,25811,Petrol,Manual,Second,25.4,624.0,37.5,4.0,2.13
Hyundai,Hyundai Elantra CRDi,Ahmedabad,2015,65000,Diesel,Manual,First,22.7,1582.0,126.2,5.0,7.75
Tata,Tata Indica V2,Chennai,2017,100400,Diesel,Manual,First,25.0,1396.0,69.0,5.0,2.85
Honda,Honda Amaze S,Jaipur,2014,76414,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.95
Mahindra,Mahindra XUV500 W8,Kochi,2012,82103,Diesel,Manual,First,15.1,2179.0,140.0,7.0,6.2
BMW,BMW X3 xDrive,Pune,2013,98000,Diesel,Automatic,First,18.56,1995.0,190.0,5.0,17.5
Hyundai,Hyundai Grand i10,Pune,2010,45252,Petrol,Manual,First,18.9,1197.0,81.86,5.0,2.25
Maruti,Maruti Baleno Zeta,Delhi,2017,10300,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.75
Hyundai,Hyundai Verna 1.6,Kochi,2016,42024,Diesel,Automatic,First,19.08,1582.0,126.2,5.0,9.73
Maruti,Maruti Ertiga VDI,Kochi,2018,51236,Diesel,Manual,First,25.47,1248.0,88.5,7.0,8.49
Mini,Mini Cooper S,Mumbai,2013,52000,Petrol,Automatic,First,13.6,1598.0,181.0,4.0,25.0
Maruti,Maruti Ritz ZDi,Coimbatore,2015,42894,Diesel,Manual,First,23.2,1248.0,73.94,5.0,5.59
Skoda,Skoda Laura L,Mumbai,2011,68000,Diesel,Automatic,First,15.6,1896.0,106.0,5.0,4.8
Ford,Ford Ecosport 1.5,Delhi,2014,69000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,5.45
Hyundai,Hyundai i20 2015-2017,Pune,2017,10000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.5
Honda,Honda Brio E,Chennai,2015,16000,Petrol,Manual,First,19.4,1198.0,86.8,5.0,4.35
Honda,Honda Amaze S,Kolkata,2013,46992,Diesel,Manual,First,25.8,1498.0,98.6,5.0,3.75
BMW,BMW 5 Series,Pune,2010,170000,Diesel,Automatic,Third,18.48,1995.0,177.0,5.0,12.0
Audi,Audi Q7 3.0,Delhi,2014,58000,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,32.0
Hyundai,Hyundai Grand i10,Jaipur,2015,50000,Diesel,Manual,Second,24.0,1120.0,70.0,5.0,4.0
Nissan,Nissan Micra ,Kolkata,2011,39010,Diesel,Manual,First,23.08,1461.0,63.1,5.0,2.6
Hyundai,Hyundai Grand i10,Jaipur,2016,26946,Petrol,Manual,First,18.9,1197.0,82.0,5.0,4.45
Hyundai,Hyundai EON Era,Pune,2015,28700,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.6
Mercedes-Benz,Mercedes-Benz New C-Class,Chennai,2011,60000,Petrol,Automatic,First,11.74,1796.0,186.0,5.0,16.0
Land,Land Rover Range,Delhi,2014,38999,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,32.5
Mahindra,Mahindra Ssangyong Rexton,Mumbai,2016,39000,Diesel,Automatic,First,11.18,2696.0,184.0,7.0,13.85
Maruti,Maruti Ciaz 1.4,Coimbatore,2018,7784,Petrol,Manual,First,20.73,1373.0,91.1,5.0,8.76
Mercedes-Benz,Mercedes-Benz R-Class R350,Kochi,2014,45710,Petrol,Automatic,First,11.8,3498.0,272.0,7.0,23.68
Maruti,Maruti Dzire AMT,Chennai,2017,42000,Petrol,Automatic,First,22.0,1197.0,81.8,5.0,5.5
Land,Land Rover Range,Coimbatore,2013,75995,Diesel,Automatic,Second,11.49,4367.0,335.3,5.0,65.81
Renault,Renault Duster 110PS,Kolkata,2013,57000,Diesel,Manual,First,19.01,1461.0,108.45,5.0,4.99
Hyundai,Hyundai Verna 1.6,Chennai,2013,85350,Diesel,Manual,Second,22.32,1582.0,126.32,5.0,5.7
Toyota,Toyota Corolla Altis,Coimbatore,2016,82725,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,11.99
BMW,BMW 3 Series,Mumbai,2016,19000,Diesel,Automatic,Second,21.76,1995.0,190.0,5.0,29.99
Ford,Ford EcoSport 1.5,Chennai,2018,13900,Petrol,Manual,First,18.88,1499.0,110.4,5.0,9.5
Maruti,Maruti Swift VDI,Hyderabad,2014,108000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,5.5
Hyundai,Hyundai Santa Fe,Bangalore,2016,36000,Diesel,Automatic,First,11.72,2199.0,194.3,7.0,23.0
Tata,Tata Indica V2,Hyderabad,2013,62188,Diesel,Manual,First,17.2,1396.0,53.5,5.0,2.95
Hyundai,Hyundai Grand i10,Kochi,2015,58397,Diesel,Manual,First,24.0,1120.0,70.0,5.0,4.9
Maruti,Maruti Wagon R,Delhi,2016,30000,Petrol,Automatic,First,22.5,998.0,67.0,5.0,4.25
Mahindra,Mahindra XUV500 W10,Kochi,2018,29907,Diesel,Manual,First,16.0,2179.0,140.0,7.0,16.36
Audi,Audi A4 2.0,Kolkata,2009,46000,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,9.95
Volkswagen,Volkswagen Vento ,Bangalore,2012,65000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,5.5
Maruti,Maruti Vitara Brezza,Delhi,2016,22000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,8.25
Maruti,Maruti Zen LX,Chennai,2002,99024,Petrol,Manual,First,17.3,993.0,60.0,5.0,0.95
Hyundai,Hyundai i10 Era,Kochi,2016,34952,Petrol,Manual,First,19.81,1086.0,68.05,5.0,4.01
Honda,Honda WR-V Edge,Kochi,2019,13913,Petrol,Manual,First,17.5,1199.0,88.7,5.0,8.2
Honda,Honda City i,Chennai,2014,71000,Diesel,Manual,Second,25.1,1498.0,98.6,5.0,6.2
Toyota,Toyota Fortuner 4x2,Chennai,2012,97000,Diesel,Automatic,First,11.5,2982.0,169.0,7.0,16.75
Mahindra,Mahindra XUV500 AT,Delhi,2017,21000,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,16.5
Ford,Ford Figo ,Kolkata,2012,110438,Diesel,Manual,First,20.0,1399.0,68.05,5.0,3.5
Honda,Honda Jazz 1.2,Coimbatore,2017,66507,Petrol,Automatic,Second,19.0,1199.0,88.7,5.0,5.43
Ford,Ford Endeavour 3.2,Coimbatore,2017,54650,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,30.35
Nissan,Nissan Sunny XL,Hyderabad,2014,32000,Petrol,Automatic,First,17.97,1498.0,99.6,5.0,7.99
Skoda,Skoda Octavia Ambiente,Coimbatore,2011,75378,Diesel,Manual,First,18.7,1896.0,66.0,5.0,3.59
Chevrolet,Chevrolet Beat ,Chennai,2012,82697,Diesel,Manual,First,25.44,936.0,57.6,5.0,1.9
Toyota,Toyota Camry W2,Chennai,2009,135000,Petrol,Automatic,First,12.1,2362.0,164.7,5.0,4.7
Renault,Renault Duster 110PS,Chennai,2012,149000,Diesel,Manual,First,19.01,1461.0,108.45,5.0,7.25
Mercedes-Benz,Mercedes-Benz GLA Class,Kochi,2016,26212,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,24.46
Tata,Tata Zest Revotron,Pune,2014,23500,Petrol,Manual,Second,17.57,1193.0,88.7,5.0,3.9
Hyundai,Hyundai i20 1.2,Coimbatore,2013,56127,Petrol,Manual,First,18.5,1197.0,80.0,5.0,5.15
Maruti,Maruti Wagon R,Mumbai,2015,26000,Petrol,Automatic,First,21.5,1197.0,81.8,5.0,3.65
Hyundai,Hyundai Xcent 1.2,Kolkata,2016,26000,Diesel,Manual,First,25.4,1186.0,73.97,5.0,5.0
Honda,Honda City 1.5,Kolkata,2009,42000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,2.3
Hyundai,Hyundai Accent GLE,Pune,2001,130000,Petrol,Manual,Second,13.2,1495.0,94.0,5.0,0.75
Hyundai,Hyundai Verna Xi,Kochi,2009,137148,Petrol,Manual,Second,13.9,1599.0,103.2,5.0,1.85
Ford,Ford Figo ,Kolkata,2010,114703,Petrol,Manual,First,15.6,1196.0,70.0,5.0,1.8
Honda,Honda Amaze S,Kochi,2014,97439,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.41
Maruti,Maruti Wagon R,Chennai,2006,40000,Petrol,Manual,First,18.9,998.0,67.1,5.0,2.0
Mercedes-Benz,Mercedes-Benz E-Class Facelift,Bangalore,2014,28000,Diesel,Automatic,First,13.0,2987.0,258.0,5.0,31.75
Audi,Audi A6 2011-2015,Bangalore,2015,37500,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,32.0
Mercedes-Benz,Mercedes-Benz S Class,Hyderabad,2010,37000,Diesel,Automatic,First,13.5,2987.0,282.0,5.0,21.0
Maruti,Maruti Swift Dzire,Ahmedabad,2010,83000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,2.75
Toyota,Toyota Corolla H2,Coimbatore,2005,79012,Petrol,Manual,First,13.4,1794.0,125.0,5.0,2.64
Mahindra,Mahindra Scorpio S10,Kochi,2018,27395,Diesel,Manual,First,15.4,2179.0,120.0,7.0,14.19
Maruti,Maruti Wagon R,Jaipur,2017,35362,Petrol,Manual,First,22.5,998.0,67.04,5.0,3.85
Toyota,Toyota Fortuner 4x2,Delhi,2014,117000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,15.5
Maruti,Maruti Zen Estilo,Mumbai,2010,23000,Petrol,Manual,First,18.2,1061.0,64.0,5.0,1.9
Tata,Tata Nano CX,Kochi,2014,59508,Petrol,Manual,First,25.4,624.0,37.48,4.0,1.26
Hyundai,Hyundai i20 Magna,Chennai,2009,69000,Petrol,Manual,Second,18.5,1197.0,80.0,5.0,2.4
BMW,BMW 3 Series,Bangalore,2010,58000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,11.5
Mahindra,Mahindra XUV500 W6,Jaipur,2014,88511,Diesel,Manual,First,16.0,2179.0,140.0,7.0,8.25
Volkswagen,Volkswagen Vento IPL,Pune,2011,66000,Petrol,Manual,First,15.8,1598.0,105.0,5.0,2.75
Skoda,Skoda Fabia 1.2,Delhi,2009,65000,Petrol,Manual,Second,17.5,1198.0,70.0,5.0,1.4
Tata,Tata Nano Twist,Coimbatore,2015,30676,Petrol,Manual,First,25.4,624.0,37.5,4.0,2.9
Ford,Ford Figo ,Chennai,2011,76000,Diesel,Manual,First,20.0,1399.0,68.0,5.0,2.4
Volkswagen,Volkswagen Vento IPL,Pune,2013,23627,Petrol,Automatic,First,14.8,1598.0,105.0,5.0,4.75
Land,Land Rover Range,Kochi,2018,52827,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,44.76
Honda,Honda City i,Kochi,2015,64465,Diesel,Manual,First,26.0,1498.0,98.6,5.0,6.22
Renault,Renault KWID Climber,Chennai,2018,14000,Petrol,Automatic,First,22.5,999.0,67.0,5.0,4.5
Hyundai,Hyundai Grand i10,Mumbai,2015,26000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,4.25
Chevrolet,Chevrolet Cruze LTZ,Hyderabad,2011,78203,Diesel,Automatic,First,18.1,1991.0,147.9,4.0,5.5
Hyundai,Hyundai i20 1.4,Mumbai,2017,27000,Diesel,Manual,First,22.54,1396.0,88.73,5.0,6.95
Maruti,Maruti Alto K10,Coimbatore,2018,31919,Petrol,Automatic,First,24.07,998.0,67.1,5.0,4.56
Hyundai,Hyundai Creta 1.6,Coimbatore,2016,47392,Diesel,Manual,First,20.5,1582.0,126.2,5.0,13.82
Honda,Honda Amaze VX,Mumbai,2016,17362,Petrol,Manual,First,18.0,1198.0,86.7,5.0,5.65
Hyundai,Hyundai i20 Active,Kochi,2016,49716,Diesel,Manual,First,21.19,1396.0,88.73,5.0,6.2
Maruti,Maruti Celerio VXI,Delhi,2014,48000,Petrol,Manual,First,23.1,998.0,67.04,5.0,3.25
Audi,Audi A4 2.0,Kolkata,2009,46000,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,8.5
Hyundai,Hyundai Verna 1.4,Bangalore,2016,79000,Diesel,Manual,First,24.8,1396.0,88.7,5.0,7.25
Renault,Renault Fluence ,Pune,2013,57000,Diesel,Manual,First,21.8,1461.0,78.0,5.0,4.61
Volkswagen,Volkswagen Polo 1.2,Delhi,2016,29754,Petrol,Manual,First,16.2,1199.0,74.0,5.0,5.3
Tata,Tata Indigo LX,Ahmedabad,2012,50123,Diesel,Manual,First,17.0,1405.0,70.0,5.0,1.9
Hyundai,Hyundai i10 Sportz,Kochi,2012,57184,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.09
BMW,BMW 7 Series,Mumbai,2007,75000,Diesel,Automatic,Second,16.46,2993.0,258.0,5.0,9.5
Hyundai,Hyundai Creta 1.6,Mumbai,2015,26000,Diesel,Automatic,First,17.01,1582.0,126.2,5.0,12.65
Hyundai,Hyundai Grand i10,Delhi,2016,22129,Petrol,Manual,First,18.9,1197.0,82.0,5.0,4.25
