,Company,Model,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
4169,Maruti,Celerio ZDi,Ahmedabad,2015,42000,Diesel,Manual,First,27.62,793.0,47.0,5.0,3.6
4170,Toyota,Fortuner 3.0 Diesel,Delhi,2011,86000,Diesel,Manual,First,11.5,2982.0,171.0,7.0,11.5
4171,Maruti,Celerio ZDi,Ahmedabad,2015,42150,Diesel,Manual,First,27.62,793.0,47.0,5.0,3.6
4172,Hyundai,EON Era Plus,Pune,2015,30158,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.05
4173,Ford,Fiesta Diesel Trend,Bangalore,2011,47000,Diesel,Manual,Second,23.5,1498.0,90.0,5.0,6.0
4174,Volkswagen,Polo 1.2 MPI Comfortline,Ahmedabad,2013,39000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,3.75
4175,Volkswagen,Polo 1.2 MPI Comfortline,Coimbatore,2016,32125,Petrol,Manual,First,16.2,1199.0,74.0,5.0,6.17
4176,Maruti,Vitara Brezza ZDi,Coimbatore,2017,58829,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9.05
4177,Honda,Brio S MT,Coimbatore,2013,67559,Petrol,Manual,First,19.4,1198.0,86.8,5.0,4.05
4178,Maruti,Swift Dzire VXi,Pune,2013,55000,Petrol,Manual,First,17.5,1298.0,85.8,5.0,4.25
4179,Maruti,Celerio LXI MT,Kolkata,2018,30000,Petrol,Manual,First,23.1,998.0,67.04,5.0,3.75
4180,Hyundai,Creta 1.6 SX Plus Petrol Automatic,Mumbai,2016,28000,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,11.85
4181,Ford,Ecosport 1.5 DV5 MT Titanium,Kochi,2016,31826,Diesel,Manual,First,22.7,1498.0,89.84,5.0,8.24
4183,Honda,CR-V RVi MT,Jaipur,2008,100009,Petrol,Manual,Second,13.1,1997.0,141.1,5.0,6.5
4184,Mahindra,XUV500 W8 2WD,Delhi,2014,74345,Diesel,Manual,First,15.1,2179.0,140.0,7.0,8.0
4185,Volkswagen,Polo 1.2 MPI Highline,Kochi,2015,58134,Petrol,Manual,First,16.47,1198.0,74.0,5.0,4.64
4186,Hyundai,i10 Magna AT,Kochi,2010,30566,Petrol,Automatic,First,19.2,1197.0,80.0,5.0,3.32
4187,Hyundai,i10 Magna 1.2,Chennai,2012,55231,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,2.78
4188,Chevrolet,Cruze LTZ AT,Kochi,2016,67774,Diesel,Automatic,First,14.81,1998.0,163.7,5.0,8.95
4189,Hyundai,Sonata 2.4 GDI,Ahmedabad,2013,45000,Petrol,Manual,First,11.7,2359.0,134.0,5.0,7.9
4190,Volkswagen,Polo Diesel Trendline 1.2L,Kolkata,2013,45000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3.25
4191,Honda,City i VTEC SV,Mumbai,2014,10500,Petrol,Manual,First,17.4,1497.0,117.3,5.0,5.9
4192,Maruti,Vitara Brezza ZDi,Coimbatore,2017,21789,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9.88
4193,Hyundai,Elite i20 Asta Option,Coimbatore,2019,21134,Petrol,Manual,First,18.6,1197.0,81.86,5.0,8.78
4194,Tata,New Safari Dicor EX 4X2,Kolkata,2011,90000,Diesel,Manual,Second,13.93,2179.0,138.1,7.0,2.75
4195,Nissan,Sunny 2011-2014 Diesel XL,Kochi,2014,51553,Diesel,Manual,First,21.64,1461.0,84.8,5.0,5.98
4196,Toyota,Corolla 1.8 J,Delhi,2011,67422,Petrol,Manual,Second,14.53,1798.0,138.0,5.0,3.55
4197,Hyundai,Verna 1.6 SX,Kochi,2015,60519,Diesel,Manual,First,22.32,1582.0,126.32,5.0,6.24
4198,Maruti,Swift Dzire VDi,Kolkata,2009,34000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,2.19
4199,Maruti,Dzire VDI,Hyderabad,2013,68434,Diesel,Manual,First,28.4,1248.0,73.75,5.0,5.5
4200,Maruti,Alto K10 VXI,Pune,2014,17000,Petrol,Manual,First,24.07,998.0,67.1,5.0,2.1
4201,Mercedes-Benz,New C-Class 220 CDI AT,Kolkata,2012,22000,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,14.0
4202,Hyundai,Verna CRDi 1.6 SX Option,Mumbai,2013,79225,Diesel,Manual,First,22.0,1582.0,126.2,5.0,5.5
4203,Chevrolet,Aveo 1.6 LT,Pune,2007,63000,Petrol,Manual,Third,14.2,1598.0,102.0,5.0,1.2
4204,Maruti,Swift VXI BSIV,Hyderabad,2014,61922,Petrol,Manual,First,20.4,1197.0,81.8,5.0,5.3
4205,Hyundai,Verna 1.6 CRDi S,Chennai,2015,85000,Diesel,Manual,First,23.9,1582.0,126.2,5.0,6.3
4206,BMW,3 Series 320d Dynamic,Mumbai,2008,81308,Diesel,Automatic,Second,13.2,1995.0,170.0,5.0,7.95
4207,Maruti,Alto 800 2016-2019 LXI,Delhi,2016,35000,Petrol,Manual,First,24.7,796.0,47.3,5.0,2.65
4208,Maruti,Alto K10 2010-2014 VXI,Coimbatore,2012,65349,Petrol,Manual,First,20.92,998.0,67.1,5.0,2.81
4209,Maruti,Swift VXi BSIV,Mumbai,2012,61000,Petrol,Manual,First,16.1,1197.0,85.0,5.0,3.3
4210,Maruti,Wagon R VXI,Kochi,2019,31817,Petrol,Manual,First,22.5,998.0,67.04,5.0,5.34
4211,Skoda,Rapid 1.5 TDI Ambition,Hyderabad,2016,41000,Diesel,Manual,First,21.14,1498.0,103.52,5.0,8.5
4212,Honda,Jazz S,Kochi,2010,82606,Petrol,Manual,Second,16.0,1198.0,90.0,5.0,2.69
4213,Mahindra,XUV500 W10 2WD,Ahmedabad,2015,52000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,11.5
4214,Maruti,Ritz VXi,Coimbatore,2011,50318,Petrol,Manual,First,18.5,1197.0,85.8,5.0,4.06
4215,Skoda,Rapid 1.6 TDI Ambition,Bangalore,2012,72000,Diesel,Manual,First,20.5,1598.0,103.5,5.0,4.6
4216,Hyundai,Grand i10 CRDi Magna,Delhi,2015,63776,Diesel,Manual,First,24.0,1120.0,70.0,5.0,3.96
4217,Hyundai,Elite i20 Petrol Asta,Mumbai,2015,28133,Petrol,Manual,First,18.6,1197.0,81.86,5.0,5.6
4218,Tata,Zest Quadrajet 1.3 75PS XE,Kolkata,2017,45000,Diesel,Manual,First,22.95,1248.0,74.0,5.0,3.75
4219,Hyundai,i20 Magna 1.4 CRDi,Jaipur,2015,55697,Diesel,Manual,First,22.54,1396.0,88.73,5.0,5.5
4220,Skoda,Rapid 1.6 TDI Elegance,Delhi,2012,62000,Diesel,Manual,Second,20.5,1598.0,103.5,5.0,3.0
4221,Fiat,Linea Emotion,Mumbai,2011,48000,Petrol,Manual,First,16.0,1368.0,90.0,5.0,3.0
4222,Maruti,Swift VXI BSIII W/ ABS,Pune,2010,90246,Petrol,Manual,First,16.1,1298.0,88.2,5.0,2.95
4223,Tata,Indica V2 2001-2011 eLS,Hyderabad,2015,80500,Diesel,Manual,First,25.0,1396.0,69.0,5.0,2.45
4224,Mercedes-Benz,New C-Class C 220 CDI Elegance AT,Pune,2012,119000,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,13.99
4226,Honda,City V MT AVN,Chennai,2012,41000,Petrol,Manual,Second,16.8,1497.0,116.3,5.0,4.5
4227,Hyundai,i20 Magna,Mumbai,2010,58000,Petrol,Manual,Second,18.5,1197.0,80.0,5.0,2.5
4228,Hyundai,Grand i10 Magna,Delhi,2014,31200,Petrol,Manual,First,18.9,1197.0,82.0,5.0,3.9
4229,Volkswagen,Jetta 2007-2011 2.0 TDI Comfortline,Chennai,2009,85000,Diesel,Manual,Second,15.0,1896.0,105.0,5.0,3.5
4230,Ford,EcoSport 1.5 Ti VCT AT Titanium,Hyderabad,2016,60924,Petrol,Automatic,First,15.63,1499.0,110.4,5.0,8.3
4231,Hyundai,EON Magna Plus,Chennai,2012,45000,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.5
4232,Nissan,Micra XV CVT,Kolkata,2011,44000,Petrol,Automatic,First,19.15,1198.0,75.94,5.0,2.65
4233,Honda,Jazz 1.2 V CVT i VTEC,Kochi,2016,30534,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,7.42
4234,Volkswagen,Polo 1.2 MPI Trendline,Kochi,2016,46399,Petrol,Manual,First,16.47,1198.0,74.0,5.0,4.63
4235,Maruti,Alto LXi,Kolkata,2008,42000,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.09
4236,Hyundai,Verna 1.6 SX,Delhi,2011,67000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,3.8
4237,Tata,Zest Revotron 1.2 XT,Coimbatore,2015,27000,Petrol,Manual,First,17.57,1193.0,88.7,5.0,5.27
4238,Honda,Brio S Option MT,Mumbai,2012,39566,Petrol,Manual,Second,18.4,1198.0,86.8,5.0,2.75
4239,Honda,Jazz VX Diesel,Chennai,2016,14980,Diesel,Manual,First,27.3,1498.0,98.6,5.0,7.4
4240,Maruti,Alto K10 VXI AGS,Jaipur,2017,18491,Petrol,Automatic,First,24.07,998.0,67.1,5.0,3.9
4241,Maruti,Zen VXi - BS III,Jaipur,2000,90000,Petrol,Manual,Second,17.3,993.0,60.0,5.0,0.7
4242,Hyundai,i20 Sportz 1.4 CRDi,Pune,2015,118211,Diesel,Manual,First,22.54,1396.0,88.73,5.0,5.9
4243,Maruti,SX4 S Cross DDiS 320 Zeta,Coimbatore,2016,63316,Diesel,Manual,First,22.7,1598.0,118.0,5.0,9.58
4244,Chevrolet,Enjoy Petrol LS 7 Seater,Kochi,2015,25648,Petrol,Manual,First,13.7,1399.0,98.82,7.0,4.29
4245,Mercedes-Benz,E-Class 2009-2013 E250 CDI Blue Efficiency,Delhi,2011,67612,Diesel,Automatic,Second,14.21,2143.0,203.0,5.0,11.5
4246,Mahindra,XUV500 W4,Mumbai,2016,33000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,9.65
4247,Hyundai,i10 Sportz,Mumbai,2015,20000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.75
4248,Hyundai,Getz 1.3 GLS,Pune,2007,143000,Petrol,Manual,Second,14.2,1341.0,82.9,5.0,1.1
4249,Mahindra,Scorpio SLE BSIV,Pune,2012,99000,Diesel,Manual,Third,12.05,2179.0,120.0,8.0,6.0
4250,Honda,Jazz 1.2 SV i VTEC,Pune,2016,22700,Petrol,Manual,First,18.7,1199.0,88.7,5.0,5.55
4251,Tata,Safari Storme 2012-2015 EX,Jaipur,2017,28000,Diesel,Manual,First,14.0,2179.0,138.1,7.0,10.91
4252,Mahindra,XUV500 W6 2WD,Kolkata,2014,62000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,7.25
4253,Volkswagen,Polo Diesel Comfortline 1.2L,Hyderabad,2012,107023,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3.9
4254,Maruti,Swift Dzire ZDi,Delhi,2012,71082,Diesel,Manual,First,19.3,1248.0,73.9,5.0,3.95
4255,Maruti,Celerio ZXI,Delhi,2014,21701,Petrol,Manual,First,23.1,998.0,67.04,5.0,3.38
4256,Honda,City V MT Exclusive,Mumbai,2011,56000,Petrol,Manual,First,16.8,1497.0,116.3,5.0,3.45
4257,Hyundai,i20 1.2 Spotz,Delhi,2016,32450,Petrol,Manual,First,18.6,1197.0,81.83,5.0,5.75
4258,Renault,KWID RXT,Jaipur,2016,12500,Petrol,Manual,First,25.17,799.0,53.3,5.0,2.75
4259,Ford,Ecosport 1.5 DV5 MT Titanium,Hyderabad,2014,45800,Diesel,Manual,First,22.7,1498.0,89.84,5.0,7.5
4260,Hyundai,i20 Asta 1.2,Coimbatore,2015,35441,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.87
4261,Nissan,Sunny 2011-2014 Diesel XL,Chennai,2012,150000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,3.5
4262,Maruti,Swift VDI BSIV,Hyderabad,2014,89000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,5.85
4263,Maruti,A-Star Vxi,Hyderabad,2010,68375,Petrol,Manual,First,19.0,998.0,66.1,5.0,2.5
4264,Maruti,Swift ZXI,Pune,2013,52000,Petrol,Manual,First,18.6,1197.0,85.8,5.0,3.95
4265,Maruti,Ertiga ZXI,Bangalore,2014,68000,Petrol,Manual,Second,16.02,1373.0,93.7,7.0,6.75
4266,Maruti,Wagon R LXI,Jaipur,2007,71000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,1.5
4267,Volkswagen,Polo Diesel Trendline 1.2L,Hyderabad,2012,72003,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3.9
4268,Ford,Ecosport 1.5 DV5 MT Titanium Optional,Hyderabad,2014,135670,Diesel,Manual,First,22.7,1498.0,89.84,5.0,6.55
4269,Honda,City i DTEC VX,Kochi,2017,65850,Diesel,Manual,First,25.1,1498.0,98.6,5.0,9.44
4270,Toyota,Corolla Altis 1.8 GL,Coimbatore,2015,53920,Petrol,Manual,First,14.28,1798.0,138.03,5.0,10.77
4271,Mahindra,XUV500 W8 2WD,Ahmedabad,2014,58000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,7.5
4272,Maruti,Alto 800 2016-2019 VXI,Kolkata,2016,4000,Petrol,Manual,First,24.7,796.0,47.3,5.0,3.0
4273,BMW,5 Series 530d M Sport,Chennai,2010,58000,Diesel,Automatic,First,18.59,2993.0,265.0,5.0,11.75
4274,Hyundai,EON D Lite Plus,Kochi,2016,29832,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.29
4275,Maruti,Swift Dzire VDI,Chennai,2016,71156,Diesel,Manual,First,26.59,1248.0,74.0,5.0,6.5
4276,Maruti,Celerio CNG VXI MT,Delhi,2015,64687,CNG,Manual,First,31.79,998.0,58.33,5.0,3.8
4277,Skoda,Superb Elegance 1.8 TSI AT,Bangalore,2009,75000,Petrol,Automatic,Second,13.7,1798.0,157.75,5.0,4.95
4278,Tata,Zest Revotron 1.2T XM,Kochi,2015,39208,Petrol,Manual,First,17.57,1193.0,88.7,5.0,4.52
4279,Force,One LX ABS 7 Seating,Kolkata,2014,41000,Diesel,Manual,First,17.0,2149.0,139.07,7.0,8.0
4280,Honda,City i-VTEC VX,Coimbatore,2013,38622,Petrol,Manual,First,17.4,1497.0,117.3,5.0,6.26
4281,Nissan,Sunny 2011-2014 XV,Chennai,2016,18000,Petrol,Manual,First,16.95,1498.0,97.7,5.0,7.5
4282,Volkswagen,Vento Petrol Highline AT,Mumbai,2011,45000,Petrol,Automatic,First,14.4,1598.0,103.6,5.0,3.35
4283,Hyundai,Verna 1.6 SX VTVT AT,Mumbai,2014,48656,Petrol,Automatic,First,15.74,1591.0,121.3,5.0,5.5
4284,Hyundai,Verna CRDi 1.6 AT SX Plus,Bangalore,2012,79000,Diesel,Automatic,First,22.0,1582.0,126.2,5.0,5.25
4285,Maruti,SX4 Vxi BSIV,Delhi,2009,92000,Petrol,Manual,First,15.5,1586.0,103.3,5.0,2.7
4286,Maruti,Swift LXI BSIV,Coimbatore,2008,50121,Petrol,Manual,First,20.4,1197.0,83.11,5.0,3.41
4287,Hyundai,Grand i10 CRDi Magna,Hyderabad,2014,79000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,4.15
4288,Volkswagen,Polo 1.5 TDI Highline,Hyderabad,2014,46000,Diesel,Manual,Second,20.14,1498.0,88.8,5.0,5.9
4289,Mercedes-Benz,E-Class 230,Pune,2012,100000,Petrol,Automatic,First,10.0,2496.0,157.7,5.0,11.5
4290,Hyundai,i20 Asta 1.2,Kolkata,2015,41000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,4.75
4291,Maruti,Alto K10 VXI AGS,Chennai,2015,25000,Petrol,Automatic,First,24.07,998.0,67.1,5.0,3.5
4292,Maruti,Ertiga VDI,Pune,2014,71899,Diesel,Manual,First,20.77,1248.0,88.76,7.0,7.25
4293,Maruti,Celerio VXI AT,Mumbai,2016,7100,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.35
4294,Renault,KWID Climber 1.0 AMT,Coimbatore,2018,38171,Petrol,Automatic,Second,22.5,999.0,67.0,5.0,4.99
4295,Mahindra,Scorpio SLE BSIV,Bangalore,2013,70359,Diesel,Manual,First,12.05,2179.0,120.0,8.0,7.65
4296,Toyota,Innova 2.5 GX (Diesel) 7 Seater BS IV,Chennai,2011,200000,Diesel,Manual,First,12.8,2494.0,102.0,7.0,9.0
4297,Volkswagen,Polo Diesel Highline 1.2L,Chennai,2017,26969,Diesel,Manual,First,22.07,1199.0,73.9,5.0,6.9
4298,Ford,Figo Diesel ZXI,Chennai,2011,56500,Diesel,Manual,First,20.0,1399.0,68.0,5.0,2.9
4299,Nissan,Terrano XL Plus 85 PS,Kolkata,2014,40000,Diesel,Manual,First,20.45,1461.0,83.8,5.0,5.75
4300,Force,One LX 4x4,Kolkata,2014,41000,Diesel,Manual,First,17.0,2200.0,139.01,7.0,8.0
4301,Renault,KWID 1.0 RXT Optional AMT,Kochi,2017,53105,Petrol,Automatic,First,22.5,999.0,67.0,5.0,4.41
4302,Skoda,Rapid 1.5 TDI Elegance,Mumbai,2013,23000,Diesel,Manual,First,21.14,1498.0,103.52,5.0,4.95
4303,Mahindra,XUV500 AT W10 FWD,Hyderabad,2016,80999,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,14.4
4304,Ford,Figo Diesel Titanium,Chennai,2012,82000,Diesel,Manual,First,20.0,1399.0,68.05,5.0,2.95
4305,Mahindra,Bolero ZLX,Coimbatore,2017,68557,Diesel,Manual,First,15.96,2523.0,62.1,7.0,8.14
4306,Volkswagen,Vento 1.5 TDI Highline,Hyderabad,2016,34000,Diesel,Manual,First,20.64,1498.0,108.5,5.0,8.45
4307,Toyota,Innova 2.5 VX (Diesel) 8 Seater BS IV,Pune,2015,77000,Diesel,Manual,First,12.99,2494.0,100.0,8.0,12.5
4308,Mahindra,XUV500 W8 2WD,Mumbai,2012,48000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,6.5
4309,Ford,Ecosport 1.5 Ti VCT MT Titanium,Coimbatore,2015,28232,Petrol,Manual,Second,15.8,1499.0,110.0,5.0,7.72
4310,Volkswagen,Jetta 2012-2014 2.0L TDI Highline AT,Chennai,2011,110000,Diesel,Automatic,First,16.96,1968.0,138.1,5.0,8.0
4311,Tata,New Safari DICOR 2.2 VX 4x4,Chennai,2009,120000,Diesel,Manual,Second,13.93,2179.0,138.0,7.0,3.0
4312,Volkswagen,Polo 1.2 MPI Highline,Kolkata,2014,22000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,4.11
4313,Hyundai,i20 Magna Optional 1.2,Coimbatore,2015,14925,Petrol,Manual,First,18.5,1197.0,82.9,5.0,5.37
4314,Maruti,Ertiga ZDI,Mumbai,2013,75000,Diesel,Manual,First,20.77,1248.0,88.8,7.0,6.55
4315,Honda,City i VTEC V,Chennai,2015,23000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,7.0
4316,Honda,City 1.5 S MT,Mumbai,2014,57000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.48
4317,Volkswagen,Jetta 2013-2015 2.0L TDI Highline AT,Kochi,2013,76718,Diesel,Automatic,First,16.96,1968.0,138.03,5.0,6.51
4318,Honda,Amaze VX i-DTEC,Pune,2016,138000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,5.15
4319,Mahindra,XUV500 W8 2WD,Hyderabad,2013,140000,Diesel,Manual,Second,15.1,2179.0,140.0,7.0,9.0
4320,Toyota,Corolla Altis VL,Mumbai,2008,110000,Petrol,Automatic,Second,14.53,1798.0,138.1,5.0,2.75
4322,BMW,3 Series 320d,Bangalore,2012,73000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,12.5
4323,Ford,EcoSport 1.5 Diesel Trend,Kochi,2017,63423,Diesel,Manual,First,23.0,1498.0,98.96,5.0,7.69
4324,Hyundai,i20 Asta Optional with Sunroof 1.2,Kochi,2013,62132,Petrol,Manual,First,18.5,1197.0,82.85,5.0,4.57
4325,Honda,City 1.5 S AT,Mumbai,2013,51000,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,4.5
4326,Maruti,Ritz VDI (ABS) BS IV,Hyderabad,2015,75000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,4.9
4327,Hyundai,i10 Era 1.1,Kolkata,2008,55410,Petrol,Manual,First,19.81,1086.0,68.05,5.0,1.65
4328,Chevrolet,Sail 1.2 LS,Mumbai,2015,41000,Petrol,Manual,First,18.2,1199.0,82.4,5.0,3.25
4329,Hyundai,Verna 1.6 SX CRDi (O),Chennai,2012,45000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,6.25
4330,Hyundai,Creta 1.6 SX Option,Kochi,2018,53322,Petrol,Manual,First,15.8,1591.0,121.3,5.0,12.13
4331,Chevrolet,Sail 1.2 LS,Jaipur,2013,48000,Petrol,Manual,First,18.2,1199.0,82.4,5.0,3.25
4332,Honda,City 1.5 V MT Exclusive,Kochi,2013,50266,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.53
4333,Ford,EcoSport 1.5 Petrol Titanium,Hyderabad,2017,21800,Petrol,Manual,First,17.0,1497.0,121.36,5.0,8.75
4334,Hyundai,i10 Magna 1.2,Delhi,2010,62000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.4
4335,Hyundai,i20 1.2 Asta,Chennai,2014,41681,Petrol,Manual,First,17.0,1197.0,80.0,5.0,4.55
4336,Maruti,Swift Dzire 1.2 Vxi BSIV,Delhi,2011,69313,Petrol,Manual,Second,17.5,1197.0,85.8,5.0,2.65
4337,Tata,Indica V2 eLX,Pune,2017,49000,Diesel,Manual,Second,25.0,1396.0,69.0,5.0,1.6
4338,Maruti,Swift VDI,Ahmedabad,2013,60000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.15
4339,Ford,Freestyle Titanium Plus Petrol,Jaipur,2018,1001,Petrol,Manual,First,19.0,1194.0,94.68,5.0,7.23
4340,Hyundai,Verna XXi ABS (Petrol),Bangalore,2008,38000,Petrol,Manual,Second,13.9,1599.0,103.2,5.0,2.6
4341,BMW,3 Series 320d Highline,Mumbai,2008,66000,Diesel,Automatic,Second,16.07,1995.0,181.0,5.0,7.25
4342,Toyota,Innova 2.5 G4 Diesel 8-seater,Kochi,2017,33901,Diesel,Manual,First,12.8,2494.0,102.0,8.0,14.29
4343,Hyundai,Elantra 1.6 SX,Pune,2013,170000,Diesel,Manual,First,22.54,1582.0,126.2,5.0,7.5
4344,Maruti,Ritz ZDi,Hyderabad,2014,60000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,4.35
4345,Maruti,Vitara Brezza ZDi Plus Dual Tone,Pune,2016,85000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,8.9
4346,Hyundai,Xcent 1.2 Kappa S,Kolkata,2016,146000,Petrol,Manual,Second,19.1,1197.0,82.0,5.0,3.5
4347,Honda,City i DTEC V,Kolkata,2014,56002,Diesel,Manual,First,26.0,1498.0,98.6,5.0,6.1
4348,Renault,KWID RXT,Mumbai,2016,8554,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.2
4349,Toyota,Etios Cross 1.4L VD,Jaipur,2014,62322,Diesel,Manual,First,23.59,1364.0,67.06,5.0,4.9
4350,Maruti,Alto K10 VXI,Kochi,2015,37929,Petrol,Manual,First,24.07,998.0,67.1,5.0,3.69
4351,Tata,Tiago 1.2 Revotron XM Option,Chennai,2016,5400,Petrol,Manual,First,23.84,1199.0,84.0,5.0,3.98
4352,Hyundai,i20 1.4 CRDi Magna,Kolkata,2013,60000,Diesel,Manual,First,21.9,1396.0,90.0,5.0,2.95
4353,Maruti,Swift VDI,Hyderabad,2015,62000,Diesel,Manual,First,28.4,1248.0,74.0,5.0,6.3
4354,Volkswagen,Ameo 1.2 MPI Highline,Kochi,2017,14576,Petrol,Manual,First,17.0,1198.0,73.75,5.0,6.69
4355,Honda,BRV i-VTEC V CVT,Mumbai,2017,17000,Petrol,Automatic,First,16.0,1497.0,117.3,7.0,9.5
4356,Hyundai,i20 Asta,Mumbai,2009,28000,Petrol,Manual,First,17.0,1197.0,80.0,5.0,2.65
4357,Hyundai,Santa Fe 4X4,Ahmedabad,2012,58200,Diesel,Manual,First,14.66,2199.0,194.3,7.0,7.5
4358,Maruti,Celerio ZXI Optional AMT,Kochi,2018,12278,Petrol,Automatic,First,23.1,998.0,67.04,5.0,5.63
4359,Hyundai,Creta 1.6 SX,Coimbatore,2018,17665,Petrol,Manual,First,15.8,1591.0,121.3,5.0,11.78
4360,Tata,Indica V2 DL BSIII,Hyderabad,2004,200000,Diesel,Manual,Second,17.88,1396.0,52.8,5.0,0.85
4361,Volkswagen,Vento Petrol Highline,Mumbai,2011,55893,Petrol,Manual,First,15.04,1598.0,103.6,5.0,3.35
4362,Maruti,Celerio VXI,Kochi,2015,60586,Petrol,Manual,First,23.1,998.0,67.04,5.0,4.11
4363,Maruti,Alto 800 LXI,Jaipur,2017,30000,Petrol,Manual,First,22.74,796.0,47.3,5.0,3.1
4364,Tata,Zest Revotron 1.2T XE,Kolkata,2017,65000,Petrol,Manual,First,17.57,1193.0,88.7,5.0,4.8
4365,Volkswagen,Vento 1.6 Comfortline,Kolkata,2014,38000,Petrol,Manual,First,16.09,1598.0,103.5,5.0,3.49
4366,Maruti,Ertiga ZXI,Mumbai,2012,25000,Petrol,Manual,Second,17.5,1373.0,91.1,7.0,5.15
4367,Mercedes-Benz,M-Class ML 350 CDI Corporate,Mumbai,2011,100000,Diesel,Automatic,First,14.0,2987.0,224.0,5.0,14.41
4368,Volkswagen,Polo 1.2 MPI Highline,Mumbai,2014,13710,Petrol,Manual,First,16.2,1199.0,74.0,5.0,4.75
4369,Maruti,Celerio VXI,Hyderabad,2017,17000,Petrol,Manual,First,23.1,998.0,67.04,5.0,4.9
4370,BMW,3 Series 320d Corporate Edition,Chennai,2008,89000,Diesel,Automatic,Second,16.07,1995.0,181.0,4.0,6.3
4371,Honda,City ZX VTEC,Jaipur,2006,100173,Petrol,Manual,Second,16.9,1497.0,100.0,5.0,2.4
4372,Mitsubishi,Cedia Sports,Pune,2009,97000,Petrol,Manual,First,13.17,1999.0,114.0,5.0,3.0
4373,Renault,Pulse Petrol RxL,Delhi,2016,40190,Petrol,Manual,First,18.06,1198.0,74.93,5.0,4.25
4374,Volkswagen,Polo 1.5 TDI Highline,Hyderabad,2016,29647,Diesel,Manual,First,20.14,1498.0,88.0,5.0,6.3
4375,Maruti,Baleno RS Petrol,Kochi,2018,43639,Petrol,Manual,First,21.1,998.0,100.0,5.0,8.15
4376,Hyundai,i10 Magna,Kochi,2012,37333,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.22
4377,Hyundai,i20 1.2 Spotz,Kochi,2018,48407,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7.65
4378,Hyundai,i10 Sportz 1.2,Pune,2010,72400,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,2.3
4379,Honda,Brio V MT,Pune,2012,65167,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3.28
4380,Maruti,Ciaz ZXi Option,Kochi,2016,25418,Petrol,Manual,First,20.73,1373.0,91.2,5.0,7.09
4381,Maruti,Swift Dzire ZDi,Coimbatore,2013,38995,Diesel,Manual,First,19.3,1248.0,73.9,5.0,6.46
4382,Volkswagen,Polo Diesel Comfortline 1.2L,Chennai,2012,60000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,4.0
4383,BMW,X1 sDrive20d,Delhi,2011,72000,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,11.0
